Porosity,Resistivity,Water_Saturation
0.1625,5.26,1.0
0.15085,5.26,1.0
0.15085,5.26,1.0
0.15085,5.21,1.0
0.15085,5.21,1.0
0.15085,5.21,1.0
0.16284,6.1,1.0
0.13541,6.1,1.0
0.13541,6.1,1.0
0.13541,7.38,1.0
0.1274,7.38,1.0
0.13264,7.7,1.0
0.13264,7.7,1.0
0.13264,7.7,1.0
0.1257,8.15,1.0
0.1257,8.15,1.0
0.1257,8.15,1.0
0.1257,8.81,1.0
0.1257,8.81,1.0
0.12898,8.39,1.0
0.12898,7.349999999999999,1.0
0.12898,7.349999999999999,1.0
0.13949,7.349999999999999,1.0
0.15781,8.31,1.0
0.15781,7.63,1.0
0.15781,7.63,1.0
0.15781,10.670000000000002,1.0
0.15998,9.14,0.99976
0.15998,9.14,0.99976
0.15998,8.81,0.99976
0.15998,8.81,0.99976
0.15998,7.92,0.99976
0.14434,9.45,0.99917
0.1409,8.47,0.79225
0.1409,7.99,0.79225
0.1409,9.5,0.79225
0.14409,9.65,0.9966600000000002
0.14409,10.06,0.9966600000000002
0.14409,11.76,0.9966600000000002
0.14409,11.97,0.9966600000000002
0.14114,12.02,0.99488
0.14114,11.8,0.99488
0.14114,12.2,0.99488
0.14114,11.39,0.99488
0.16104,10.43,0.52691
0.19498,10.43,0.77341
0.19498,9.41,0.77341
0.19498,8.5,0.77341
0.19498,7.75,0.77341
0.1863,8.179999999999998,0.32056
0.12778,7.61,0.31605
0.12778,7.16,0.31605
0.12778,8.009999999999998,0.31605
0.13213,7.62,0.27898
0.13213,7.3,0.27898
0.13471,7.04,0.27413
0.16362,8.12,0.15649
0.13466,7.83,0.37596
0.13466,7.559999999999999,0.37596
0.13414000000000004,7.309999999999999,0.27783
0.13466,8.509999999999998,0.37596
0.13466,8.22,0.37596
0.12407000000000003,7.94,0.27988
0.12407000000000003,7.65,0.27988
0.12407000000000003,7.36,0.27988
0.14004,8.67,0.16497
0.16125,8.37,0.13889
0.16125,8.05,0.13889
0.16125,7.719999999999998,0.13889
0.16125,7.38,0.13889
0.16264999999999996,7.05,0.11935
0.16264999999999996,8.599999999999998,0.11935
0.15912,8.25,0.15834
0.16264999999999996,7.9,0.11935
0.16264999999999996,7.57,0.11935
0.16425,7.25,0.10676
0.16425,9.23,0.10676
0.16686,8.949999999999998,0.09959200000000003
0.16686,8.71,0.09959200000000003
0.16877,8.49,0.089907
0.16877,8.3,0.089907
0.17352,8.13,0.11854
0.16877,8.0,0.089907
0.16902,10.79,0.093495
0.16902,10.7,0.093495
0.16902,10.63,0.093495
0.16902,10.59,0.093495
0.14534,10.56,0.08267299999999998
0.14534,10.55,0.08267299999999998
0.14534,10.57,0.08267299999999998
0.14534,10.64,0.08267299999999998
0.14534,14.08,0.08267299999999998
0.18381,14.08,0.10995
0.15773,14.08,0.11238
0.18381,14.08,0.10995
0.18381,14.07,0.10995
0.18204,14.07,0.11669
0.18204,14.07,0.11669
0.17795,14.08,0.10378
0.17795,14.08,0.10378
0.1625,5.26,1.0
0.1625,5.26,1.0
0.15085,5.26,1.0
0.15085,5.21,1.0
0.15085,5.21,1.0
0.15085,5.21,1.0
0.16284,6.1,1.0
0.16284,6.1,1.0
0.13541,6.1,1.0
0.1318,7.38,1.0
0.13264,7.38,1.0
0.13264,7.7,1.0
0.13753,7.7,1.0
0.13264,7.7,1.0
0.13264,8.15,1.0
0.1257,8.15,1.0
0.1257,8.15,1.0
0.1257,8.81,1.0
0.1257,8.81,1.0
0.13949,8.39,1.0
0.13949,7.349999999999999,1.0
0.13949,7.349999999999999,1.0
0.13949,7.349999999999999,1.0
0.15781,8.31,1.0
0.15781,7.63,1.0
0.15781,7.63,1.0
0.15781,10.670000000000002,1.0
0.15781,9.14,1.0
0.15998,9.14,0.99976
0.15998,8.81,0.99976
0.15448,8.81,0.99891
0.15448,7.92,0.99891
0.1409,9.45,0.79225
0.1409,8.47,0.79225
0.1409,7.99,0.79225
0.1409,9.5,0.79225
0.14409,9.65,0.9966600000000002
0.14409,10.06,0.9966600000000002
0.14409,11.76,0.9966600000000002
0.14409,11.97,0.9966600000000002
0.14409,12.02,0.9966600000000002
0.1602,12.79,0.76946
0.1602,12.2,0.76946
0.1602,11.39,0.76946
0.19501,10.43,0.78474
0.19498,10.43,0.77341
0.19498,9.41,0.77341
0.19498,8.5,0.77341
0.19498,8.91,0.77341
0.1863,8.179999999999998,0.32056
0.12778,7.61,0.31605
0.12778,7.16,0.31605
0.12256,8.009999999999998,0.44426
0.13471,7.62,0.27413
0.13471,7.3,0.27413
0.13471,8.48,0.27413
0.16362,8.12,0.15649
0.16362,7.83,0.15649
0.13466,7.559999999999999,0.37596
0.13466,8.849999999999998,0.37596
0.13466,8.509999999999998,0.37596
0.13466,8.22,0.37596
0.12407000000000003,7.94,0.27988
0.12967,7.65,0.24308
0.12967,8.97,0.24308
0.12967,8.67,0.24308
0.13315,8.37,0.1861
0.16125,8.05,0.13889
0.1472,7.719999999999998,0.16024
0.16125,7.38,0.13889
0.16125,8.949999999999998,0.13889
0.16264999999999996,8.599999999999998,0.11935
0.16264999999999996,8.25,0.11935
0.16264999999999996,7.9,0.11935
0.15336,7.57,0.094387
0.16686,9.54,0.09959200000000003
0.16686,9.23,0.09959200000000003
0.16686,8.949999999999998,0.09959200000000003
0.16686,8.71,0.09959200000000003
0.16877,8.49,0.089907
0.16877,8.3,0.089907
0.16877,11.05,0.089907
0.16877,10.91,0.089907
0.16902,10.79,0.093495
0.16902,10.7,0.093495
0.17017,10.63,0.08469999999999998
0.17017,10.59,0.08469999999999998
0.17017,10.56,0.08469999999999998
0.14534,10.55,0.08267299999999998
0.14534,14.06,0.08267299999999998
0.14340000000000003,14.07,0.098708
0.14534,14.08,0.08267299999999998
0.18381,14.08,0.10995
0.18381,14.08,0.10995
0.18381,14.08,0.10995
0.18381,14.07,0.10995
0.17795,14.07,0.10378
0.17795,14.07,0.10378
0.17795,17.27,0.10378
0.17795,17.27,0.10378
0.15237,5.32,1.0
0.1625,5.32,1.0
0.15085,5.32,1.0
0.15085,5.19,1.0
0.15085,5.19,1.0
0.15085,5.19,1.0
0.16033,6.06,1.0
0.14481,6.06,1.0
0.1318,6.06,1.0
0.1318,7.3,1.0
0.1318,7.3,1.0
0.13264,7.63,1.0
0.13753,7.63,1.0
0.13264,7.63,1.0
0.13264,8.13,1.0
0.1257,8.13,1.0
0.1257,8.13,1.0
0.14955,8.87,1.0
0.14955,8.87,1.0
0.13949,8.609999999999998,1.0
0.13949,7.389999999999999,1.0
0.13949,7.389999999999999,1.0
0.13949,7.389999999999999,1.0
0.13949,8.25,1.0
0.15781,7.759999999999998,1.0
0.15781,7.759999999999998,1.0
0.15781,10.73,1.0
0.15781,9.44,1.0
0.15448,9.44,0.99891
0.15448,9.26,0.99891
0.15448,9.26,0.99891
0.15448,11.48,0.99891
0.1409,10.33,0.79225
0.1409,9.64,0.79225
0.1409,9.51,0.79225
0.1409,11.4,0.79225
0.1409,12.08,0.79225
0.14409,12.920000000000003,0.9966600000000002
0.14409,14.32,0.9966600000000002
0.14513,14.27,0.99423
0.14513,13.72,0.99423
0.1602,13.27,0.76946
0.1602,11.88,0.76946
0.19501,10.28,0.78474
0.19501,8.71,0.78474
0.19498,8.09,0.77341
0.19498,6.88,0.77341
0.19498,5.95,0.77341
0.19498,6.19,0.77341
0.1863,5.58,0.32056
0.12256,5.16,0.44426
0.12256,5.97,0.44426
0.12256,5.65,0.44426
0.12256,5.45,0.44426
0.13471,5.33,0.27413
0.14916,6.38,0.20961
0.16362,6.24,0.15649
0.16362,6.14,0.15649
0.13466,6.06,0.37596
0.13466,7.2,0.37596
0.13466,7.06,0.37596
0.15009,6.92,0.3654
0.12967,6.75,0.24308
0.12967,7.91,0.24308
0.12967,7.719999999999998,0.24308
0.12967,7.509999999999998,0.24308
0.12967,7.259999999999998,0.24308
0.13315,6.99,0.1861
0.13315,6.68,0.1861
0.16125,7.95,0.13889
0.16125,7.639999999999999,0.13889
0.16264999999999996,7.3,0.11935
0.15336,6.95,0.094387
0.15336,6.6,0.094387
0.15336,8.17,0.094387
0.16686,7.86,0.09959200000000003
0.16686,7.55,0.09959200000000003
0.15073,7.259999999999998,0.14015
0.16686,6.99,0.09959200000000003
0.16686,9.24,0.09959200000000003
0.16877,9.09,0.089907
0.16877,8.98,0.089907
0.15066,8.88,0.07745399999999998
0.15066,8.8,0.07745399999999998
0.17017,8.72,0.08469999999999998
0.17017,8.67,0.08469999999999998
0.17017,8.64,0.08469999999999998
0.17017,11.91,0.08469999999999998
0.14534,12.05,0.08267299999999998
0.14534,12.2,0.08267299999999998
0.14534,12.37,0.08267299999999998
0.14534,12.56,0.08267299999999998
0.18381,12.74,0.10995
0.17713,12.74,0.10835
0.17713,12.74,0.10835
0.17713,12.88,0.10835
0.17713,15.96,0.10835
0.17795,15.96,0.10378
0.17795,16.11,0.10378
0.17795,16.11,0.10378
0.1625,5.32,1.0
0.1625,5.32,1.0
0.1625,5.32,1.0
0.16033,5.19,1.0
0.16033,5.19,1.0
0.16033,5.19,1.0
0.16033,6.06,1.0
0.14481,6.06,1.0
0.1318,6.06,1.0
0.13584,7.3,1.0
0.1318,7.3,1.0
0.13264,7.63,1.0
0.13264,7.63,1.0
0.13264,7.63,1.0
0.14935,8.13,1.0
0.14955,8.13,1.0
0.14955,8.13,1.0
0.14955,8.87,1.0
0.14955,8.87,1.0
0.14955,8.609999999999998,1.0
0.13949,7.389999999999999,1.0
0.13949,7.389999999999999,1.0
0.13949,7.389999999999999,1.0
0.13949,8.25,1.0
0.15781,7.759999999999998,1.0
0.15011,7.759999999999998,0.99953
0.15011,10.73,0.99953
0.15011,9.44,0.99953
0.15448,10.12,0.99891
0.15448,9.26,0.99891
0.15448,9.26,0.99891
0.15448,11.48,0.99891
0.15448,10.33,0.99891
0.1409,9.64,0.79225
0.1409,11.29,0.79225
0.1409,11.4,0.79225
0.15015,12.08,0.78003
0.14513,12.920000000000003,0.99423
0.14513,14.32,0.99423
0.14513,14.27,0.99423
0.14513,13.72,0.99423
0.1602,13.27,0.76946
0.1602,11.88,0.76946
0.1602,10.28,0.76946
0.19501,8.71,0.78474
0.19501,8.09,0.78474
0.19498,6.88,0.77341
0.17753,5.95,0.77802
0.17753,6.19,0.77802
0.17753,5.58,0.77802
0.12256,5.16,0.44426
0.12256,5.97,0.44426
0.14857,5.65,0.42267
0.12256,5.45,0.44426
0.13471,5.33,0.27413
0.13471,6.38,0.27413
0.16362,6.24,0.15649
0.16362,6.14,0.15649
0.15009,7.37,0.3654
0.15009,7.2,0.3654
0.15009,7.06,0.3654
0.15009,6.92,0.3654
0.15009,8.109999999999998,0.3654
0.12967,7.91,0.24308
0.1312,7.719999999999998,0.19557
0.12967,7.509999999999998,0.24308
0.12967,7.259999999999998,0.24308
0.13315,6.99,0.1861
0.13315,8.24,0.1861
0.13965,7.95,0.22331
0.13965,7.639999999999999,0.22331
0.15336,7.3,0.094387
0.15336,6.95,0.094387
0.14791,8.509999999999998,0.14529
0.15336,8.17,0.094387
0.15336,7.86,0.094387
0.16686,7.55,0.09959200000000003
0.1346,7.259999999999998,0.19043
0.1346,9.43,0.19043
0.1346,9.24,0.19043
0.15066,9.09,0.07745399999999998
0.15066,8.98,0.07745399999999998
0.15066,8.88,0.07745399999999998
0.15066,8.8,0.07745399999999998
0.17017,8.72,0.08469999999999998
0.17017,11.71,0.08469999999999998
0.16408,11.8,0.12652
0.17017,11.91,0.08469999999999998
0.17017,12.05,0.08469999999999998
0.14534,12.2,0.08267299999999998
0.14534,12.37,0.08267299999999998
0.15178,12.56,0.081805
0.15178,12.74,0.081805
0.17713,15.71,0.10835
0.17713,15.71,0.10835
0.17635999999999996,15.96,0.14206
0.17713,15.96,0.10835
0.17795,15.96,0.10378
0.17795,16.11,0.10378
0.17795,16.11,0.10378
0.1625,5.38,1.0
0.15133,5.38,1.0
0.15133,5.38,1.0
0.16033,5.2,1.0
0.16033,5.2,1.0
0.16033,5.2,1.0
0.16033,6.06,1.0
0.14481,6.06,1.0
0.1318,6.06,1.0
0.1318,7.259999999999998,1.0
0.1318,7.259999999999998,1.0
0.1318,7.65,1.0
0.14935,7.65,1.0
0.14935,7.65,1.0
0.14935,8.179999999999998,1.0
0.14935,8.179999999999998,1.0
0.14955,8.179999999999998,1.0
0.14955,8.96,1.0
0.14955,8.96,1.0
0.14955,8.88,1.0
0.13949,7.519999999999999,1.0
0.13949,7.519999999999999,1.0
0.13949,7.519999999999999,1.0
0.15148,8.33,1.0
0.15011,8.05,0.99953
0.15011,8.05,0.99953
0.15011,10.98,0.99953
0.15011,9.96,0.99953
0.15011,10.59,0.99953
0.15448,9.95,0.99891
0.15448,9.95,0.99891
0.15448,12.170000000000003,0.99891
0.15448,11.36,0.99891
0.1409,11.07,0.79225
0.15015,13.02,0.78003
0.15015,13.73,0.78003
0.15015,14.97,0.78003
0.14513,15.88,0.99423
0.14513,16.01,0.99423
0.15258,14.76,0.92714
0.14513,13.13,0.99423
0.14513,11.61,0.99423
0.1602,9.69,0.76946
0.1602,7.769999999999999,0.76946
0.19501,6.82,0.78474
0.15083,5.45,0.7854299999999999
0.17753,4.43,0.77802
0.17753,3.7,0.77802
0.17753,3.93,0.77802
0.17753,3.5,0.77802
0.12256,3.23,0.44426
0.12256,3.93,0.44426
0.12256,3.75,0.44426
0.12256,3.67,0.44426
0.12256,4.72,0.44426
0.13471,4.62,0.27413
0.18028,4.6,0.14954
0.18028,4.61,0.14954
0.18028,5.76,0.14954
0.15009,5.72,0.3654
0.15009,5.7,0.3654
0.14756,5.66,0.27329
0.15009,6.84,0.3654
0.12967,6.75,0.24308
0.12967,6.64,0.24308
0.12967,6.49,0.24308
0.13767,6.29,0.24302
0.13965,7.469999999999998,0.22331
0.13965,7.25,0.22331
0.13965,6.99,0.22331
0.13965,6.69,0.22331
0.13965,6.36,0.22331
0.14246,7.74,0.20008
0.14246,7.42,0.20008
0.14246,7.1,0.20008
0.14246,6.78,0.20008
0.1346,6.45,0.19043
0.12423,8.33,0.17629
0.12423,8.13,0.17629
0.12423,7.969999999999998,0.17629
0.12956,7.83,0.15211
0.15066,7.7,0.07745399999999998
0.14011,7.58,0.11197
0.15066,10.21,0.07745399999999998
0.15066,10.31,0.07745399999999998
0.17017,10.45,0.08469999999999998
0.17017,10.61,0.08469999999999998
0.17017,10.78,0.08469999999999998
0.15707,10.98,0.095897
0.15178,11.19,0.081805
0.15178,11.43,0.081805
0.15178,14.63,0.081805
0.15178,15.08,0.081805
0.17713,15.08,0.10835
0.17713,15.08,0.10835
0.17713,15.46,0.10835
0.17713,15.46,0.10835
0.17713,15.46,0.10835
0.17795,15.68,0.10378
0.17774,15.68,0.092321
0.15133,7.4,1.0
0.15133,5.45,1.0
0.15133,5.45,1.0
0.16033,5.22,1.0
0.16033,5.22,1.0
0.16033,5.22,1.0
0.16033,6.07,1.0
0.16033,6.07,1.0
0.1318,6.07,1.0
0.13333,7.23,1.0
0.13333,7.23,1.0
0.13333,7.71,1.0
0.14935,7.71,1.0
0.14935,7.71,1.0
0.15344,8.25,1.0
0.14935,8.25,1.0
0.14955,8.25,1.0
0.14955,9.08,1.0
0.14955,9.08,1.0
0.14955,9.19,1.0
0.16053,7.719999999999998,1.0
0.15148,7.719999999999998,1.0
0.15148,7.719999999999998,1.0
0.15148,8.48,1.0
0.15148,8.429999999999998,1.0
0.15011,8.429999999999998,0.99953
0.15011,11.32,0.99953
0.15011,10.54,0.99953
0.15011,11.1,0.99953
0.15448,10.66,0.99891
0.15448,10.66,0.99891
0.16725,12.91,0.99884
0.16725,12.37,0.99884
0.15015,12.43,0.78003
0.15015,14.62,0.78003
0.15015,15.93,0.78003
0.15015,17.69,0.78003
0.15015,18.17,0.78003
0.14513,16.21,0.99423
0.14513,13.46,0.99423
0.14513,11.11,0.99423
0.14513,9.37,0.99423
0.16372,7.44,0.76837
0.16372,5.64,0.76837
0.15083,4.81,0.7854299999999999
0.15083,3.69,0.7854299999999999
0.17753,2.89,0.77802
0.17753,3.06,0.77802
0.15127,2.57,0.68907
0.17753,2.26,0.77802
0.12502,2.08,0.56277
0.12256,2.65,0.44426
0.12256,2.54,0.44426
0.12801,2.5,0.40818
0.12801,3.38,0.40818
0.15143,3.34,0.27524
0.18028,3.36,0.14954
0.16586,4.51,0.20692
0.18028,4.47,0.14954
0.15009,4.49,0.3654
0.15009,4.52,0.3654
0.15009,5.74,0.3654
0.15009,5.71,0.3654
0.15009,5.68,0.3654
0.13767,5.63,0.24302
0.13767,5.52,0.24302
0.13767,6.7,0.24302
0.13767,6.55,0.24302
0.13965,6.36,0.22331
0.14943,6.13,0.17274
0.13965,5.85,0.22331
0.13965,7.13,0.22331
0.14246,6.86,0.20008
0.14246,6.56,0.20008
0.14246,6.23,0.20008
0.14259,5.9,0.24546
0.12423,7.599999999999999,0.17629
0.12423,7.38,0.17629
0.12423,7.18,0.17629
0.12423,7.0,0.17629
0.12423,6.82,0.17629
0.12956,6.66,0.15211
0.15066,9.18,0.07745399999999998
0.15066,9.28,0.07745399999999998
0.15066,9.41,0.07745399999999998
0.17017,9.56,0.08469999999999998
0.15707,9.73,0.095897
0.15707,9.920000000000002,0.095897
0.15707,10.12,0.095897
0.15178,13.31,0.081805
0.16064,13.79,0.15713
0.15621,14.32,0.12054
0.15178,14.85,0.081805
0.15178,14.85,0.081805
0.17713,14.85,0.10835
0.17713,15.26,0.10835
0.17713,15.26,0.10835
0.1689,15.26,0.1012
0.17774,15.48,0.092321
0.17774,17.61,0.092321
0.15133,7.53,1.0
0.14267,5.53,1.0
0.15133,5.53,1.0
0.15133,5.25,1.0
0.16033,5.25,1.0
0.16033,5.25,1.0
0.16033,6.09,1.0
0.15584,6.09,1.0
0.13333,6.09,1.0
0.13333,7.21,1.0
0.13333,7.21,1.0
0.13333,6.69,1.0
0.14935,7.8,1.0
0.14935,7.8,1.0
0.14935,8.38,1.0
0.14935,8.38,1.0
0.14935,8.38,1.0
0.14955,9.22,1.0
0.16053,9.22,1.0
0.16053,9.53,1.0
0.16053,7.96,1.0
0.15148,7.96,1.0
0.15148,7.96,1.0
0.15148,8.67,1.0
0.15148,8.84,1.0
0.15011,11.69,0.99953
0.15011,11.69,0.99953
0.15011,11.14,0.99953
0.15011,11.6,0.99953
0.16737,11.33,0.99892
0.16725,11.33,0.99884
0.16725,13.61,0.99884
0.16725,13.24,0.99884
0.16725,13.59,0.99884
0.15015,15.98,0.78003
0.15015,17.899999999999995,0.78003
0.15015,20.34,0.78003
0.15015,19.2,0.78003
0.14513,16.0,0.99423
0.14513,11.920000000000003,0.99423
0.17424,9.23,0.77631
0.17424,7.66,0.77631
0.16372,5.9,0.76837
0.16372,4.29,0.76837
0.15083,3.61,0.7854299999999999
0.15083,2.67,0.7854299999999999
0.15083,2.03,0.7854299999999999
0.17753,2.18,0.77802
0.17753,1.79,0.77802
0.17753,1.55,0.77802
0.12681,1.41,0.67937
0.12801,1.87,0.40818
0.12801,1.78,0.40818
0.12801,1.76,0.40818
0.12801,2.47,0.40818
0.15143,2.45,0.27524
0.18028,2.48,0.14954
0.18028,3.46,0.14954
0.18028,3.46,0.14954
0.18028,3.5,0.14954
0.15009,3.57,0.3654
0.15832,4.69,0.1132
0.15832,4.7,0.1132
0.15832,4.71,0.1132
0.13767,4.7,0.24302
0.13767,5.89,0.24302
0.14745,5.8,0.21164
0.13767,5.68,0.24302
0.13965,5.52,0.22331
0.13965,5.32,0.22331
0.13965,6.55,0.22331
0.13965,6.32,0.22331
0.13765,6.06,0.22049
0.14259,5.76,0.24546
0.14259,5.44,0.24546
0.14259,7.0,0.24546
0.14259,6.77,0.24546
0.12423,6.54,0.17629
0.13334,6.33,0.12496
0.12423,6.12,0.17629
0.12423,8.269999999999998,0.17629
0.12956,8.279999999999998,0.15211
0.15066,8.34,0.07745399999999998
0.14332,8.449999999999998,0.087993
0.14332,8.58,0.087993
0.15707,8.74,0.095897
0.15707,8.92,0.095897
0.1607,9.11,0.1286
0.15707,12.420000000000003,0.095897
0.16432,12.98,0.15986
0.16064,13.53,0.15713
0.15178,14.13,0.081805
0.15178,14.71,0.081805
0.15178,14.71,0.081805
0.1689,14.71,0.1012
0.1689,15.14,0.1012
0.1689,15.14,0.1012
0.1689,17.26,0.1012
0.17774,17.71,0.092321
0.17774,17.71,0.092321
0.15133,7.809999999999999,1.0
0.15133,5.92,1.0
0.15133,5.92,1.0
0.15133,5.35,1.0
0.15584,5.35,1.0
0.15584,5.325,1.0
0.15584,6.47,1.0
0.15584,6.47,1.0
0.13333,6.47,1.0
0.13333,6.99,1.0
0.14093000000000003,6.99,1.0
0.13333,6.63,1.0
0.13333,8.099999999999998,1.0
0.14935,8.099999999999998,1.0
0.14935,8.66,1.0
0.16467,8.585,1.0
0.16467,8.66,1.0
0.16053,9.34,1.0
0.16053,9.34,1.0
0.16053,10.1,1.0
0.16053,8.34,1.0
0.15148,8.245,1.0
0.15148,8.34,1.0
0.15148,8.92,1.0
0.15148,9.5,1.0
0.15148,12.38,1.0
0.16737,12.38,0.99892
0.16737,12.08,0.99892
0.16737,12.96,0.99892
0.16737,12.65,0.99892
0.16725,12.365,0.99884
0.16725,14.15,0.99884
0.16725,13.705,0.99884
0.16725,14.1,0.99884
0.15015,16.35,0.78003
0.15015,19.48,0.78003
0.15015,24.005,0.78003
0.16606,23.08,0.7842799999999999
0.16606,16.969999999999995,0.7842799999999999
0.17424,11.005,0.77631
0.17424,7.59,0.77631
0.17424,6.69,0.77631
0.17424,5.06,0.77631
0.16372,3.61,0.76837
0.15083,3.025,0.7854299999999999
0.15083,2.14,0.7854299999999999
0.15083,1.54,0.7854299999999999
0.17753,1.655,0.77802
0.16947,1.295,0.78373
0.16947,1.08,0.78373
0.16947,1.32,0.78373
0.12801,1.275,0.40818
0.12801,1.19,0.40818
0.15537,1.3,0.50715
0.12801,1.675,0.40818
0.12801,1.645,0.40818
0.15143,1.665,0.27524
0.18028,2.42,0.14954
0.18028,2.425,0.14954
0.16427,2.47,0.11588
0.15832,2.24,0.1132
0.15832,3.45,0.1132
0.15832,3.48,0.1132
0.15832,3.51,0.1132
0.13767,4.24,0.24302
0.13767,4.6,0.24302
0.13767,4.56,0.24302
0.13767,4.49,0.24302
0.13767,4.73,0.24302
0.13965,5.16,0.22331
0.13765,5.385,0.22049
0.13765,5.19,0.22049
0.13765,4.96,0.22049
0.14259,5.02,0.24546
0.14259,5.71,0.24546
0.14325,5.85,0.17136
0.14259,5.62,0.24546
0.12423,5.385,0.17629
0.12423,5.52,0.17629
0.12423,6.67,0.17629
0.12423,7.04,0.17629
0.14122,7.055,0.14671
0.14332,7.14,0.087993
0.14332,7.269999999999999,0.087993
0.16568,7.45,0.16559
0.16568,8.019999999999998,0.16559
0.15707,10.43,0.095897
0.15707,11.25,0.095897
0.15707,11.875,0.095897
0.15707,12.525,0.095897
0.15178,13.18,0.081805
0.15178,13.865,0.081805
0.14416,14.49,0.08532299999999998
0.14416,14.535,0.08532299999999998
0.1689,14.49,0.1012
0.1689,17.52,0.1012
0.17105999999999996,17.52,0.12401
0.1689,17.52,0.1012
0.1689,18.12,0.1012
0.17774,18.12,0.092321
0.15133,7.95,1.0
0.15133,6.11,1.0
0.14821,6.11,1.0
0.14821,5.41,1.0
0.14821,5.41,1.0
0.15584,5.41,1.0
0.15584,6.7,1.0
0.15584,6.7,1.0
0.14404,6.7,1.0
0.13333,6.91,1.0
0.13333,6.91,1.0
0.13333,6.62,1.0
0.13333,8.259999999999998,1.0
0.16467,8.259999999999998,1.0
0.16467,8.81,1.0
0.16467,8.81,1.0
0.16467,8.81,1.0
0.16053,9.41,1.0
0.16053,9.41,1.0
0.16053,10.37,1.0
0.16053,8.509999999999998,1.0
0.16053,8.509999999999998,1.0
0.15148,9.06,1.0
0.15148,9.06,1.0
0.16117999999999996,9.79,0.99991
0.16117999999999996,12.65,0.99991
0.16737,12.65,0.99892
0.16737,12.33,0.99892
0.16737,13.53,0.99892
0.16737,12.96,0.99892
0.16725,12.96,0.99884
0.16725,13.77,0.99884
0.16725,12.9,0.99884
0.16725,12.86,0.99884
0.16947,15.01,0.7904299999999999
0.16606,18.77,0.7842799999999999
0.16606,25.86,0.7842799999999999
0.16606,25.89,0.7842799999999999
0.16606,19.96,0.7842799999999999
0.17424,11.84,0.77631
0.17195,7.95,0.77957
0.17424,7.559999999999999,0.77631
0.17424,5.91,0.77631
0.16372,4.21,0.76837
0.15083,3.58,0.7854299999999999
0.17021,2.41,0.7865999999999999
0.17021,1.63,0.7865999999999999
0.17021,1.67,0.7865999999999999
0.16947,1.23,0.78373
0.14814,0.96,0.73907
0.16947,1.2400000000000002,0.78373
0.12681,1.05,0.67937
0.12801,0.94,0.40818
0.12801,0.89,0.40818
0.12801,1.27,0.40818
0.12801,1.22,0.40818
0.1405,1.21,0.25546
0.16427,1.79,0.11588
0.16427,1.77,0.11588
0.16427,1.79,0.11588
0.15832,2.56,0.1132
0.15832,2.54,0.1132
0.15342,2.56,0.14608
0.15832,2.58,0.1132
0.15832,3.55,0.1132
0.13767,3.52,0.24302
0.13767,3.5,0.24302
0.15023,3.46,0.32925
0.15023,4.56,0.32925
0.13765,4.46,0.22049
0.13765,4.33,0.22049
0.15205,4.17,0.17064
0.13765,3.98,0.22049
0.14259,5.22,0.24546
0.14259,5.0,0.24546
0.14259,4.79,0.24546
0.14259,4.56,0.24546
0.14259,4.32,0.24546
0.14122,6.0,0.14671
0.14122,5.91,0.14671
0.14122,5.89,0.14671
0.14122,5.92,0.14671
0.16568,6.02,0.16559
0.16568,6.17,0.16559
0.1545,6.38,0.1296
0.14332,9.31,0.087993
0.15707,9.87,0.095897
0.15707,10.54,0.095897
0.15707,11.27,0.095897
0.14723,12.03,0.082442
0.14723,12.81,0.082442
0.14416,13.61,0.08532299999999998
0.14416,14.43,0.08532299999999998
0.14416,14.43,0.08532299999999998
0.14416,16.57,0.08532299999999998
0.1689,17.74,0.1012
0.1689,17.74,0.1012
0.1689,17.74,0.1012
0.1689,18.4,0.1012
0.17774,18.4,0.092321
0.1408,8.109999999999998,1.0
0.14821,6.06,1.0
0.14821,6.06,1.0
0.14821,6.06,1.0
0.14821,5.47,1.0
0.15584,5.47,1.0
0.15584,6.59,1.0
0.15584,6.59,1.0
0.15584,6.59,1.0
0.13333,7.05,1.0
0.1481,7.05,1.0
0.1481,6.83,1.0
0.1481,8.38,1.0
0.1481,8.38,1.0
0.16467,8.98,1.0
0.16467,8.98,1.0
0.16467,8.98,1.0
0.16467,9.670000000000002,1.0
0.16053,9.670000000000002,1.0
0.16053,10.81,1.0
0.16053,8.84,1.0
0.16776,8.84,1.0
0.16117999999999996,9.38,0.99991
0.16117999999999996,9.38,0.99991
0.16117999999999996,10.2,0.99991
0.16117999999999996,12.98,0.99991
0.16737,12.98,0.99892
0.16737,12.51,0.99892
0.16737,13.43,0.99892
0.16737,12.52,0.99892
0.16737,12.52,0.99892
0.16725,12.98,0.99884
0.16947,11.58,0.7904299999999999
0.16947,10.94,0.7904299999999999
0.16947,12.76,0.7904299999999999
0.16606,16.2,0.7842799999999999
0.16606,24.23,0.7842799999999999
0.16606,29.07,0.7842799999999999
0.16606,24.8,0.7842799999999999
0.17424,15.15,0.77631
0.17424,11.79,0.77631
0.17424,10.41,0.77631
0.17424,8.39,0.77631
0.17319,6.04,0.77785
0.16708,5.02,0.77095
0.17021,3.27,0.7865999999999999
0.17021,2.13,0.7865999999999999
0.17021,2.05,0.7865999999999999
0.16947,1.44,0.78373
0.16947,1.07,0.78373
0.16947,1.31,0.78373
0.12681,1.07,0.67937
0.12801,0.92,0.40818
0.12801,1.31,0.40818
0.14096,1.18,0.40164
